Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,pH
33.06,63.16,32.66,Sandy,Cotton,10,18,7,MAP 28:28:0,5.93
35.04,64.4,67.9,Red,Cotton,11,7,6,Iffco NPK 17:17:17,6.33
28.82,76.47,37.73,Red,Barley,4,16,21,Urea (46% N),5.83
18.32,67.36,24.51,Sandy,Pulses,7,2,13,NPK Complex 14:35:14,6.06
17.52,42.19,69.32,Clayey,Tobacco,25,10,9,Tata Paras NPK 10:26:26,6.22
17.24,63.11,50.76,Black,Barley,16,7,3,NPK Complex 14:35:14,7.09
28.13,79.59,53.55,Loamy,Paddy,5,16,19,Urea (46% N),6.1
38.56,55.96,32.8,Red,Paddy,10,15,18,Urea (46% N),7.5
27.35,89.16,21.86,Loamy,Ground Nuts,7,5,4,NPK Complex 14:35:14,6.68
23.19,80.04,63.51,Sandy,Pulses,7,8,7,DAP (18:46:0),6.54
31.38,51.11,66.6,Loamy,Ground Nuts,7,15,10,MAP 28:28:0,6.55
33.3,45.28,63.3,Sandy,Wheat,6,16,16,Urea (46% N),5.94
19.69,40.23,26.28,Loamy,Maize,17,16,8,NPK Complex 14:35:14,6.42
15.28,48.39,55.29,Loamy,Wheat,18,13,12,Iffco NPK 17:17:17,6.64
34.69,52.55,51.55,Red,Tobacco,6,24,25,Urea (46% N),5.81
16.8,46.89,35.22,Clayey,Oil seeds,7,16,27,Urea (46% N),6.61
23.5,81.09,27.88,Black,Tobacco,12,23,20,Urea (46% N),5.71
18.02,45.13,68.86,Clayey,Tobacco,14,13,12,NPK Complex 14:35:14,6.01
25.64,68.87,49.26,Loamy,Cotton,14,18,7,DAP (18:46:0),6.35
20.72,65.88,32.03,Sandy,Millets,16,7,6,Tata Paras NPK 10:26:26,7.35
27.19,75.54,57.56,Red,Tobacco,10,17,15,MAP 28:28:0,6.77
16.65,63.08,41.87,Loamy,Pulses,10,1,11,Tata Paras NPK 10:26:26,5.59
19.84,56.04,28.2,Loamy,Cotton,14,14,8,Iffco NPK 17:17:17,5.98
34.04,65.54,52.36,Sandy,Millets,13,6,5,NPK Complex 14:35:14,7.34
21.12,87.39,40.45,Red,Millets,19,4,1,Tata Paras NPK 10:26:26,6.91
17.19,89.18,32.23,Black,Maize,18,26,7,DAP (18:46:0),6.52
38.1,48.69,38.43,Clayey,Sugarcane,10,15,23,Urea (46% N),6.41
20.5,63.0,53.76,Clayey,Paddy,19,5,7,NPK Complex 14:35:14,6.09
23.49,61.05,54.12,Loamy,Millets,11,9,8,Iffco NPK 17:17:17,7.27
36.7,66.57,38.83,Clayey,Tobacco,14,13,3,NPK Complex 14:35:14,6.36
17.19,79.17,23.57,Clayey,Sugarcane,13,18,13,MAP 28:28:0,6.27
36.53,62.61,53.68,Red,Oil seeds,10,10,8,Iffco NPK 17:17:17,6.04
15.36,84.59,60.21,Black,Cotton,9,6,4,NPK Complex 14:35:14,5.56
27.12,87.95,37.39,Black,Tobacco,16,9,17,Iffco NPK 17:17:17,6.98
19.92,86.61,56.96,Red,Ground Nuts,3,11,29,Urea (46% N),5.96
19.82,84.93,51.72,Clayey,Sugarcane,14,7,17,Iffco NPK 17:17:17,7.12
20.82,88.14,62.66,Sandy,Ground Nuts,8,6,31,Kribhco NPK 20:20:0,6.93
34.61,44.68,54.45,Sandy,Maize,6,10,19,Kribhco NPK 20:20:0,5.84
26.88,43.21,34.96,Sandy,Maize,11,7,28,Kribhco NPK 20:20:0,6.24
39.14,63.32,58.96,Red,Millets,11,14,8,MAP 28:28:0,7.44
35.46,76.7,46.13,Black,Millets,14,9,11,Iffco NPK 17:17:17,7.05
31.06,40.93,52.15,Loamy,Tobacco,17,10,4,NPK Complex 14:35:14,6.78
22.29,74.76,35.53,Loamy,Paddy,12,4,21,Kribhco NPK 20:20:0,5.66
30.82,49.25,69.62,Sandy,Barley,12,13,11,Iffco NPK 17:17:17,6.89
17.04,59.53,46.71,Black,Tobacco,21,19,9,DAP (18:46:0),6.25
36.65,80.62,65.69,Black,Maize,18,16,6,NPK Complex 14:35:14,7.4
19.66,80.38,24.51,Loamy,Millets,9,8,10,Iffco NPK 17:17:17,5.7
32.03,43.04,25.81,Loamy,Paddy,19,21,10,MAP 28:28:0,6.95
16.78,80.37,57.67,Sandy,Wheat,32,6,7,Tata Paras NPK 10:26:26,6.06
35.73,55.37,48.32,Loamy,Tobacco,18,25,2,DAP (18:46:0),5.96
23.45,45.29,45.09,Black,Millets,8,12,15,Urea (46% N),5.88
25.35,70.84,44.23,Black,Maize,13,18,15,Iffco NPK 17:17:17,6.17
15.27,81.0,57.41,Black,Pulses,4,9,8,MAP 28:28:0,6.07
38.29,60.87,55.9,Black,Ground Nuts,4,15,28,Urea (46% N),5.89
32.35,40.49,57.17,Sandy,Ground Nuts,4,8,32,Kribhco NPK 20:20:0,6.79
37.54,75.81,46.23,Red,Paddy,14,15,8,MAP 28:28:0,6.35
16.58,55.04,30.42,Red,Cotton,6,17,6,MAP 28:28:0,5.58
22.13,76.96,31.94,Clayey,Millets,8,14,15,Urea (46% N),6.84
31.29,63.16,33.35,Sandy,Cotton,11,9,7,NPK Complex 14:35:14,6.47
21.52,57.04,32.02,Clayey,Pulses,7,5,3,NPK Complex 14:35:14,7.16
24.77,53.8,52.73,Red,Oil seeds,6,3,25,Kribhco NPK 20:20:0,6.19
15.76,48.77,66.89,Clayey,Ground Nuts,11,11,10,DAP (18:46:0),7.13
38.61,57.81,40.97,Loamy,Paddy,11,16,20,Urea (46% N),6.9
33.85,40.76,60.26,Sandy,Oil seeds,7,8,10,NPK Complex 14:35:14,6.38
18.63,59.16,34.07,Clayey,Millets,9,15,2,DAP (18:46:0),5.99
15.9,86.46,22.11,Loamy,Millets,14,8,4,NPK Complex 14:35:14,7.38
25.0,76.74,39.54,Sandy,Wheat,22,13,13,Iffco NPK 17:17:17,6.14
28.79,62.5,36.67,Loamy,Pulses,7,1,4,Tata Paras NPK 10:26:26,6.08
35.98,88.1,43.7,Black,Paddy,24,7,8,NPK Complex 14:35:14,6.8
27.46,73.47,29.04,Red,Cotton,22,8,2,Tata Paras NPK 10:26:26,5.94
36.65,77.91,23.61,Clayey,Wheat,36,6,8,Tata Paras NPK 10:26:26,7.03
37.4,67.92,60.07,Loamy,Pulses,5,9,12,MAP 28:28:0,7.23
30.58,79.83,69.82,Clayey,Ground Nuts,7,11,14,MAP 28:28:0,6.84
25.63,64.18,31.46,Black,Wheat,15,13,5,MAP 28:28:0,7.1
39.43,73.93,27.94,Red,Cotton,11,18,1,DAP (18:46:0),6.53
23.11,89.36,60.2,Red,Paddy,13,9,7,Iffco NPK 17:17:17,7.28
25.55,67.98,67.07,Loamy,Pulses,10,3,9,Tata Paras NPK 10:26:26,5.65
31.19,46.04,24.28,Red,Barley,13,9,27,Kribhco NPK 20:20:0,6.03
27.15,76.44,37.83,Black,Ground Nuts,9,14,5,DAP (18:46:0),5.76
37.4,79.52,64.65,Loamy,Oil seeds,4,4,25,Kribhco NPK 20:20:0,6.21
27.51,69.85,24.11,Red,Millets,12,12,10,MAP 28:28:0,6.48
38.34,63.81,45.14,Red,Ground Nuts,8,8,13,NPK Complex 14:35:14,6.15
30.07,44.27,23.53,Clayey,Millets,11,16,11,MAP 28:28:0,7.07
27.57,65.5,35.06,Red,Millets,11,12,5,DAP (18:46:0),6.02
32.32,48.07,29.59,Red,Sugarcane,18,9,9,NPK Complex 14:35:14,5.92
25.49,51.08,21.33,Black,Cotton,11,9,17,Kribhco NPK 20:20:0,5.68
36.14,78.88,26.64,Sandy,Oil seeds,16,6,3,Tata Paras NPK 10:26:26,5.57
29.08,77.23,60.32,Black,Ground Nuts,9,6,11,NPK Complex 14:35:14,6.11
29.05,78.87,48.57,Loamy,Sugarcane,11,10,33,Kribhco NPK 20:20:0,6.49
24.21,43.11,21.78,Red,Maize,19,22,10,MAP 28:28:0,7.15
38.62,45.17,33.35,Loamy,Barley,12,15,10,DAP (18:46:0),7.34
15.3,83.44,59.73,Black,Ground Nuts,4,7,23,Kribhco NPK 20:20:0,6.78
38.59,45.28,33.69,Loamy,Tobacco,13,10,3,NPK Complex 14:35:14,7.16
28.27,42.53,51.35,Black,Wheat,14,4,19,Kribhco NPK 20:20:0,6.57
31.19,76.28,69.12,Black,Paddy,31,4,7,Tata Paras NPK 10:26:26,7.04
23.99,48.66,61.45,Clayey,Cotton,12,13,10,Iffco NPK 17:17:17,5.52
23.21,86.53,23.72,Loamy,Tobacco,16,6,7,NPK Complex 14:35:14,5.98
29.69,69.86,28.22,Clayey,Oil seeds,7,6,4,NPK Complex 14:35:14,6.94
29.16,64.62,28.3,Red,Sugarcane,19,3,7,Tata Paras NPK 10:26:26,7.21
16.41,73.48,49.89,Black,Millets,10,6,19,Kribhco NPK 20:20:0,5.98
17.54,74.54,55.01,Loamy,Cotton,13,6,9,Iffco NPK 17:17:17,5.73
23.27,55.07,36.33,Loamy,Pulses,7,9,11,DAP (18:46:0),5.74
32.5,86.36,64.22,Red,Wheat,23,8,7,Iffco NPK 17:17:17,5.76
27.36,51.67,21.71,Black,Oil seeds,6,6,6,NPK Complex 14:35:14,6.09
15.51,52.02,25.83,Black,Sugarcane,14,4,7,NPK Complex 14:35:14,5.74
19.01,80.96,20.37,Red,Paddy,36,7,7,Tata Paras NPK 10:26:26,6.93
28.85,51.67,67.92,Sandy,Pulses,10,3,13,Tata Paras NPK 10:26:26,6.94
21.82,89.74,65.92,Loamy,Wheat,4,15,18,Urea (46% N),5.93
38.38,43.41,49.51,Black,Oil seeds,9,11,2,DAP (18:46:0),7.01
30.66,71.0,62.91,Loamy,Paddy,6,9,16,Kribhco NPK 20:20:0,6.01
38.41,42.36,52.54,Loamy,Maize,11,12,17,Iffco NPK 17:17:17,6.83
19.32,86.85,21.17,Clayey,Paddy,18,9,19,Kribhco NPK 20:20:0,6.6
16.67,46.74,60.9,Red,Ground Nuts,7,8,8,NPK Complex 14:35:14,7.12
21.18,80.22,33.56,Red,Oil seeds,8,3,18,Kribhco NPK 20:20:0,5.88
33.49,67.41,51.83,Red,Barley,6,6,21,Kribhco NPK 20:20:0,7.01
29.79,86.13,55.89,Black,Maize,18,13,17,Iffco NPK 17:17:17,6.16
28.41,51.89,61.42,Red,Maize,4,29,23,Urea (46% N),7.44
39.45,61.48,68.41,Sandy,Oil seeds,6,7,19,Kribhco NPK 20:20:0,6.78
23.41,52.97,54.38,Black,Oil seeds,6,7,19,Kribhco NPK 20:20:0,6.73
39.48,76.7,30.81,Sandy,Ground Nuts,8,3,6,NPK Complex 14:35:14,6.3
22.38,72.94,47.99,Black,Cotton,6,21,19,Urea (46% N),6.11
20.61,66.28,58.84,Black,Wheat,7,10,15,Kribhco NPK 20:20:0,6.01
39.49,45.98,37.19,Black,Paddy,11,22,17,Urea (46% N),5.92
23.05,56.62,58.02,Sandy,Barley,18,16,3,DAP (18:46:0),5.58
19.98,48.98,57.44,Sandy,Paddy,10,21,18,Urea (46% N),6.95
37.17,45.74,30.49,Clayey,Paddy,19,19,3,DAP (18:46:0),7.4
15.73,82.16,51.29,Sandy,Barley,19,17,5,DAP (18:46:0),6.33
16.77,53.31,50.92,Red,Millets,14,5,6,NPK Complex 14:35:14,7.45
28.14,69.0,65.06,Clayey,Maize,18,29,15,MAP 28:28:0,5.71
25.12,78.0,58.62,Black,Paddy,13,17,16,Urea (46% N),5.91
29.04,48.47,60.97,Black,Barley,3,17,25,Urea (46% N),7.13
16.11,81.41,47.73,Sandy,Cotton,20,5,2,Tata Paras NPK 10:26:26,5.91
30.35,60.86,60.68,Sandy,Ground Nuts,7,13,15,MAP 28:28:0,7.07
37.54,81.39,59.33,Black,Paddy,13,5,19,Kribhco NPK 20:20:0,7.11
39.85,82.62,61.55,Sandy,Sugarcane,8,13,17,Iffco NPK 17:17:17,6.54
39.04,82.66,32.71,Clayey,Oil seeds,7,13,13,MAP 28:28:0,6.96
30.71,45.0,23.6,Sandy,Millets,8,13,16,Urea (46% N),5.55
34.43,65.88,44.53,Loamy,Tobacco,5,26,27,Urea (46% N),6.56
20.01,53.63,47.49,Loamy,Cotton,9,8,19,Kribhco NPK 20:20:0,5.51
28.03,69.76,25.12,Black,Oil seeds,12,6,2,Tata Paras NPK 10:26:26,7.32
32.34,53.24,64.17,Red,Pulses,8,3,9,Tata Paras NPK 10:26:26,6.63
17.85,76.38,41.27,Black,Cotton,22,3,4,Tata Paras NPK 10:26:26,7.46
38.33,60.68,59.2,Sandy,Pulses,3,7,26,Urea (46% N),6.33
20.51,60.26,54.1,Sandy,Ground Nuts,7,10,13,Iffco NPK 17:17:17,6.14
17.29,59.57,49.13,Black,Paddy,22,9,7,Iffco NPK 17:17:17,5.64
29.78,87.93,65.7,Sandy,Sugarcane,7,21,11,MAP 28:28:0,6.26
31.68,84.74,34.31,Sandy,Tobacco,25,8,2,Tata Paras NPK 10:26:26,5.85
31.57,83.47,29.84,Red,Sugarcane,26,2,8,Tata Paras NPK 10:26:26,6.72
27.73,67.46,31.31,Black,Oil seeds,16,3,8,Tata Paras NPK 10:26:26,7.05
29.62,75.84,45.31,Black,Millets,10,7,10,Iffco NPK 17:17:17,6.7
23.53,87.93,42.15,Clayey,Cotton,22,1,3,Tata Paras NPK 10:26:26,6.13
16.75,48.53,51.14,Sandy,Cotton,7,19,16,Urea (46% N),6.11
15.14,75.91,32.17,Sandy,Cotton,6,22,15,Urea (46% N),7.44
27.32,82.83,54.09,Black,Paddy,18,7,18,Kribhco NPK 20:20:0,5.56
33.6,85.89,33.2,Clayey,Pulses,3,5,32,Kribhco NPK 20:20:0,7.21
16.28,49.75,47.9,Red,Paddy,15,6,17,Kribhco NPK 20:20:0,7.29
18.25,63.79,31.35,Loamy,Paddy,8,16,18,Urea (46% N),6.84
34.22,71.58,59.6,Clayey,Tobacco,21,9,9,NPK Complex 14:35:14,6.52
39.85,52.69,50.94,Sandy,Wheat,20,7,17,Kribhco NPK 20:20:0,6.99
24.91,67.74,28.03,Loamy,Ground Nuts,6,3,5,NPK Complex 14:35:14,6.78
31.69,45.2,68.95,Clayey,Millets,12,13,11,MAP 28:28:0,7.39
39.26,43.48,53.89,Loamy,Oil seeds,12,7,9,Tata Paras NPK 10:26:26,6.67
34.5,46.35,56.64,Black,Millets,11,4,10,NPK Complex 14:35:14,6.59
17.3,46.7,56.02,Red,Ground Nuts,11,6,15,NPK Complex 14:35:14,7.46
23.78,63.52,26.81,Sandy,Cotton,20,4,5,Tata Paras NPK 10:26:26,6.72
26.97,57.14,34.21,Clayey,Oil seeds,7,3,27,Kribhco NPK 20:20:0,6.39
28.83,44.1,63.14,Red,Millets,12,9,12,Iffco NPK 17:17:17,7.47
18.63,50.04,38.19,Loamy,Ground Nuts,8,3,28,Kribhco NPK 20:20:0,5.91
38.41,70.89,45.35,Black,Paddy,8,8,17,Kribhco NPK 20:20:0,6.61
36.2,89.62,42.97,Black,Millets,11,15,6,DAP (18:46:0),6.84
16.66,48.59,36.95,Sandy,Cotton,7,21,10,MAP 28:28:0,6.8
31.03,71.36,56.88,Clayey,Oil seeds,4,12,13,MAP 28:28:0,5.53
33.69,48.1,67.6,Clayey,Cotton,9,21,9,MAP 28:28:0,6.64
20.16,45.97,49.6,Red,Wheat,19,17,6,MAP 28:28:0,6.86
33.86,72.95,43.2,Red,Cotton,16,19,7,DAP (18:46:0),6.09
36.94,55.92,58.77,Loamy,Pulses,6,5,4,NPK Complex 14:35:14,6.7
25.87,49.09,36.57,Red,Ground Nuts,3,16,24,Urea (46% N),6.29
18.45,43.33,46.68,Sandy,Maize,21,16,9,Iffco NPK 17:17:17,7.25
32.4,77.24,41.1,Red,Oil seeds,10,10,15,Iffco NPK 17:17:17,6.1
20.74,84.38,35.74,Black,Paddy,23,6,13,Iffco NPK 17:17:17,6.46
30.5,77.23,44.7,Black,Oil seeds,4,16,18,Urea (46% N),6.74
24.33,84.08,40.41,Red,Ground Nuts,7,16,9,DAP (18:46:0),7.44
30.54,46.92,24.63,Sandy,Cotton,9,11,2,NPK Complex 14:35:14,7.14
16.58,56.13,45.61,Loamy,Cotton,9,16,6,MAP 28:28:0,7.37
17.78,65.28,33.51,Sandy,Oil seeds,5,5,21,Kribhco NPK 20:20:0,5.5
22.3,69.34,44.87,Loamy,Barley,4,9,24,Kribhco NPK 20:20:0,7.49
24.46,70.64,52.83,Sandy,Barley,16,14,7,DAP (18:46:0),7.16
15.87,81.1,50.38,Red,Sugarcane,13,15,10,MAP 28:28:0,5.53
28.6,42.45,37.41,Black,Paddy,11,17,11,MAP 28:28:0,6.61
17.2,87.63,54.2,Clayey,Cotton,7,15,14,Urea (46% N),6.36
28.5,49.36,42.68,Black,Barley,14,6,3,NPK Complex 14:35:14,6.07
15.52,62.46,52.44,Sandy,Pulses,4,6,9,Iffco NPK 17:17:17,6.11
31.29,47.79,59.28,Black,Ground Nuts,9,14,11,MAP 28:28:0,6.78
20.93,63.32,46.56,Sandy,Pulses,6,3,17,Iffco NPK 17:17:17,7.15
28.47,79.38,64.56,Loamy,Cotton,14,6,7,NPK Complex 14:35:14,6.29
37.74,74.97,32.77,Black,Tobacco,19,15,15,Iffco NPK 17:17:17,5.87
16.67,45.21,33.01,Red,Pulses,3,2,30,Kribhco NPK 20:20:0,7.2
22.48,40.2,56.26,Loamy,Sugarcane,14,10,11,Iffco NPK 17:17:17,5.76
29.91,46.56,40.81,Clayey,Maize,22,10,8,NPK Complex 14:35:14,6.07
20.5,59.61,51.59,Red,Sugarcane,11,4,25,Kribhco NPK 20:20:0,5.88
18.39,41.5,48.47,Black,Wheat,39,8,4,Tata Paras NPK 10:26:26,6.01
17.94,84.23,28.75,Black,Ground Nuts,6,14,24,Urea (46% N),5.7
15.9,73.57,63.76,Loamy,Tobacco,17,7,5,NPK Complex 14:35:14,6.13
34.54,81.71,48.43,Sandy,Wheat,11,10,16,Kribhco NPK 20:20:0,5.94
18.43,77.07,53.69,Clayey,Oil seeds,9,12,8,DAP (18:46:0),6.05
21.78,70.44,61.9,Sandy,Maize,16,26,10,MAP 28:28:0,5.54
26.79,75.69,69.87,Black,Cotton,6,20,18,Urea (46% N),6.2
15.08,63.95,26.42,Sandy,Wheat,26,7,4,NPK Complex 14:35:14,7.22
35.09,40.83,55.09,Black,Barley,13,17,12,MAP 28:28:0,6.59
29.18,48.49,60.64,Sandy,Sugarcane,11,7,28,Kribhco NPK 20:20:0,7.01
15.13,64.75,48.11,Red,Wheat,41,4,6,Tata Paras NPK 10:26:26,6.22
33.73,47.1,42.57,Sandy,Tobacco,31,3,10,Tata Paras NPK 10:26:26,6.43
25.88,63.58,63.9,Sandy,Tobacco,12,13,9,Iffco NPK 17:17:17,6.49
30.34,59.28,60.38,Loamy,Ground Nuts,11,7,7,NPK Complex 14:35:14,7.36
20.25,72.82,57.5,Black,Wheat,4,20,14,Urea (46% N),5.62
35.05,81.88,38.42,Black,Tobacco,18,13,13,Iffco NPK 17:17:17,6.33
18.36,46.33,40.37,Clayey,Sugarcane,13,17,2,DAP (18:46:0),6.11
38.57,75.33,44.93,Loamy,Barley,18,5,12,NPK Complex 14:35:14,7.41
20.17,61.14,28.81,Sandy,Barley,8,15,20,Urea (46% N),5.77
32.21,51.16,44.17,Loamy,Ground Nuts,10,7,4,NPK Complex 14:35:14,6.54
35.58,60.07,50.98,Black,Sugarcane,19,20,4,DAP (18:46:0),6.36
28.17,55.17,41.77,Clayey,Sugarcane,17,9,8,NPK Complex 14:35:14,7.16
15.18,63.0,58.34,Sandy,Barley,27,6,4,Tata Paras NPK 10:26:26,6.72
36.67,54.73,54.89,Red,Sugarcane,19,2,7,Tata Paras NPK 10:26:26,6.67
32.76,53.82,69.87,Sandy,Ground Nuts,7,4,33,Kribhco NPK 20:20:0,5.92
25.34,58.11,45.72,Black,Ground Nuts,5,6,11,Iffco NPK 17:17:17,6.32
22.62,64.94,59.96,Red,Wheat,18,10,9,NPK Complex 14:35:14,7.37
27.68,49.77,29.71,Sandy,Oil seeds,8,13,8,DAP (18:46:0),6.8
33.35,76.71,69.12,Clayey,Cotton,3,9,16,Kribhco NPK 20:20:0,5.69
34.24,76.21,21.22,Sandy,Cotton,7,20,16,Urea (46% N),6.91
15.17,57.15,55.22,Sandy,Cotton,7,18,8,MAP 28:28:0,7.0
38.33,42.93,53.12,Black,Barley,14,17,14,MAP 28:28:0,6.86
29.57,54.13,65.65,Loamy,Tobacco,15,18,3,DAP (18:46:0),6.73
27.05,65.57,29.88,Clayey,Wheat,20,14,7,DAP (18:46:0),5.68
37.31,77.48,69.59,Red,Maize,14,27,19,Urea (46% N),6.56
33.31,48.69,61.93,Black,Oil seeds,8,8,7,NPK Complex 14:35:14,6.36
24.87,89.4,64.0,Red,Maize,26,13,10,NPK Complex 14:35:14,7.14
24.3,46.5,31.92,Black,Tobacco,23,6,4,Tata Paras NPK 10:26:26,6.68
17.89,89.07,64.04,Black,Barley,13,21,12,MAP 28:28:0,7.29
23.6,56.74,59.95,Red,Cotton,8,8,7,NPK Complex 14:35:14,6.26
17.68,53.83,45.36,Clayey,Ground Nuts,3,14,22,Urea (46% N),6.07
20.21,76.11,38.68,Red,Pulses,5,2,4,NPK Complex 14:35:14,6.41
32.7,48.76,37.88,Loamy,Paddy,10,20,21,Urea (46% N),6.46
18.88,68.38,50.93,Black,Oil seeds,4,16,22,Urea (46% N),7.2
35.99,69.83,44.27,Red,Sugarcane,13,9,23,Kribhco NPK 20:20:0,5.97
37.88,60.69,48.72,Black,Tobacco,3,24,23,Urea (46% N),6.45
29.36,81.58,44.1,Clayey,Millets,17,6,3,Tata Paras NPK 10:26:26,7.28
35.14,46.27,24.34,Sandy,Paddy,13,20,16,Urea (46% N),7.4
30.41,63.67,38.66,Black,Millets,9,5,9,Iffco NPK 17:17:17,5.92
25.42,66.87,44.36,Loamy,Pulses,4,11,29,Urea (46% N),5.71
28.79,68.34,39.66,Black,Oil seeds,8,14,14,MAP 28:28:0,6.44
26.28,69.03,62.36,Red,Pulses,5,5,14,NPK Complex 14:35:14,7.24
27.57,64.28,58.58,Clayey,Barley,21,3,6,Tata Paras NPK 10:26:26,6.41
34.34,81.91,67.1,Sandy,Sugarcane,4,19,31,Urea (46% N),5.63
17.95,41.69,27.37,Clayey,Cotton,22,2,7,Tata Paras NPK 10:26:26,6.59
16.29,59.46,40.75,Red,Wheat,31,2,3,Tata Paras NPK 10:26:26,5.88
26.97,79.56,62.25,Clayey,Millets,9,4,6,NPK Complex 14:35:14,5.51
27.94,43.53,44.79,Loamy,Pulses,9,2,11,Tata Paras NPK 10:26:26,6.93
31.94,76.85,35.0,Red,Cotton,7,16,20,Urea (46% N),7.25
25.08,43.44,46.87,Red,Millets,12,7,6,NPK Complex 14:35:14,6.95
19.07,49.14,45.62,Red,Millets,15,16,5,DAP (18:46:0),6.17
30.79,67.44,20.22,Loamy,Paddy,16,16,7,DAP (18:46:0),7.49
22.07,52.44,22.52,Sandy,Maize,29,6,9,Tata Paras NPK 10:26:26,6.18
29.53,57.34,49.55,Sandy,Millets,6,16,15,Urea (46% N),5.55
32.97,76.34,21.55,Sandy,Oil seeds,8,6,9,NPK Complex 14:35:14,7.3
27.91,59.57,35.43,Red,Barley,27,4,6,Tata Paras NPK 10:26:26,7.44
16.87,40.08,66.42,Red,Paddy,19,3,15,Kribhco NPK 20:20:0,6.45
26.82,65.0,31.45,Red,Paddy,12,9,21,Kribhco NPK 20:20:0,7.08
23.56,89.97,35.13,Clayey,Maize,9,24,19,Urea (46% N),5.55
21.71,64.63,42.05,Black,Paddy,20,10,4,NPK Complex 14:35:14,6.43
25.51,51.25,66.97,Sandy,Wheat,38,3,3,Tata Paras NPK 10:26:26,6.66
39.53,76.84,30.29,Sandy,Sugarcane,7,7,24,Kribhco NPK 20:20:0,7.43
21.63,88.18,65.57,Clayey,Oil seeds,4,14,22,Urea (46% N),7.45
29.31,83.64,30.89,Red,Maize,32,8,8,Tata Paras NPK 10:26:26,5.78
33.69,59.86,67.26,Sandy,Tobacco,8,16,8,MAP 28:28:0,6.23
21.02,52.7,51.6,Loamy,Oil seeds,4,7,18,Kribhco NPK 20:20:0,6.98
16.32,45.87,63.55,Clayey,Ground Nuts,11,6,9,Tata Paras NPK 10:26:26,6.06
31.87,74.13,23.7,Red,Paddy,11,20,15,Urea (46% N),6.39
17.58,50.69,56.87,Red,Oil seeds,7,14,12,MAP 28:28:0,6.46
24.15,83.62,37.72,Sandy,Barley,10,5,5,NPK Complex 14:35:14,6.29
33.6,79.66,35.73,Sandy,Oil seeds,7,10,7,MAP 28:28:0,6.66
23.03,44.88,35.45,Sandy,Oil seeds,8,6,3,NPK Complex 14:35:14,6.8
15.47,62.75,50.9,Black,Ground Nuts,4,15,31,Urea (46% N),6.42
25.11,61.42,49.38,Sandy,Millets,13,6,12,Iffco NPK 17:17:17,6.25
37.7,45.3,23.84,Sandy,Cotton,9,22,11,MAP 28:28:0,5.91
39.19,71.31,37.01,Sandy,Pulses,4,11,14,MAP 28:28:0,6.6
23.14,53.95,27.74,Sandy,Millets,14,12,8,DAP (18:46:0),7.07
29.89,59.1,68.95,Red,Cotton,20,9,2,Tata Paras NPK 10:26:26,7.12
28.84,89.07,25.98,Sandy,Oil seeds,6,13,22,Urea (46% N),7.01
22.93,66.89,47.37,Loamy,Oil seeds,6,6,16,Iffco NPK 17:17:17,7.12
32.6,55.5,68.34,Clayey,Pulses,5,5,19,Iffco NPK 17:17:17,5.93
27.42,87.46,48.63,Clayey,Ground Nuts,5,11,22,Urea (46% N),6.25
30.53,66.04,33.19,Loamy,Tobacco,33,8,2,Tata Paras NPK 10:26:26,6.51
23.68,50.4,64.39,Red,Tobacco,16,13,10,NPK Complex 14:35:14,6.74
27.47,73.99,37.73,Sandy,Pulses,10,4,10,Tata Paras NPK 10:26:26,6.3
31.37,59.05,37.31,Loamy,Barley,9,4,24,Kribhco NPK 20:20:0,5.66
29.42,66.93,49.76,Loamy,Ground Nuts,13,3,5,Tata Paras NPK 10:26:26,5.76
35.95,46.66,67.83,Clayey,Oil seeds,11,16,7,DAP (18:46:0),7.28
37.7,83.79,23.18,Red,Pulses,3,4,27,Kribhco NPK 20:20:0,6.88
25.85,54.37,20.66,Sandy,Oil seeds,3,6,23,Kribhco NPK 20:20:0,6.03
24.94,67.42,40.62,Loamy,Tobacco,27,2,10,Tata Paras NPK 10:26:26,6.46
33.03,65.79,55.47,Black,Oil seeds,8,15,10,DAP (18:46:0),6.95
23.16,63.16,59.81,Black,Paddy,17,10,12,Iffco NPK 17:17:17,6.46
39.3,57.01,60.45,Sandy,Sugarcane,26,8,10,Tata Paras NPK 10:26:26,5.58
20.25,50.05,59.1,Clayey,Wheat,20,19,5,DAP (18:46:0),6.84
35.25,83.28,40.89,Clayey,Paddy,30,2,8,Tata Paras NPK 10:26:26,7.47
39.65,75.14,65.89,Red,Tobacco,31,9,2,Tata Paras NPK 10:26:26,6.33
16.02,77.26,63.93,Black,Maize,11,13,25,Kribhco NPK 20:20:0,7.33
38.17,86.64,39.57,Loamy,Wheat,10,19,17,Urea (46% N),6.16
33.28,42.36,30.91,Clayey,Millets,12,10,11,Iffco NPK 17:17:17,6.77
23.38,48.94,30.57,Red,Tobacco,9,20,13,MAP 28:28:0,6.7
28.21,42.03,30.71,Loamy,Ground Nuts,5,12,31,Urea (46% N),7.02
24.92,78.32,43.7,Black,Ground Nuts,9,5,13,Iffco NPK 17:17:17,7.45
39.93,45.11,50.58,Loamy,Cotton,14,6,5,NPK Complex 14:35:14,7.08
33.18,49.95,38.02,Clayey,Barley,18,9,8,NPK Complex 14:35:14,7.33
30.03,79.62,68.0,Black,Maize,11,13,10,Iffco NPK 17:17:17,6.7
